,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
319,2018-06-26,sz300616,…–∆∑’¨≈‰,112.0,113.48,108.4,110.97,111.99,0.01,0.0089,0.3214,278022,30884691.5,22254624000.0,9688669536.0
320,2018-06-27,sz300616,…–∆∑’¨≈‰,110.94,112.97,106.8,111.98,112.0,-1.06,-0.9464,0.9502,821942,90035535.64,22043999880.0,9596973199.32
321,2018-06-28,sz300616,…–∆∑’¨≈‰,105.9,110.99,105.9,108.97,110.94,-5.04,-4.543,0.5463,472580,51107432.74,21042541800.0,9160983070.2
322,2018-06-29,sz300616,…–∆∑’¨≈‰,109.0,109.77,100.5,105.1,105.9,3.1,2.9273,0.9089,786290,82921993.38,21658518000.0,9429151602.0
323,2018-07-02,sz300616,…–∆∑’¨≈‰,104.98,108.5,104.0,108.49,109.0,-4.02,-3.6881,0.7064,611090,64351825.38,20859735960.0,9081397570.44
324,2018-07-03,sz300616,…–∆∑’¨≈‰,104.75,105.9,100.65,104.89,104.98,-0.23,-0.2191,0.8971,776055,79665102.09,20814034500.0,9061501195.5
325,2018-07-04,sz300616,…–∆∑’¨≈‰,98.07,105.84,98.07,105.84,104.75,-6.68,-6.3771,0.4532,392005,39862481.49,19486705140.0,8483641262.46
326,2018-07-05,sz300616,…–∆∑’¨≈‰,93.88,97.98,93.4,97.98,98.07,-4.19,-4.2725,1.5914,1376613,130709528.27,18654143760.0,8121181214.64
327,2018-07-06,sz300616,…–∆∑’¨≈‰,93.9,96.96,93.5,93.87,93.88,0.02,0.0213,0.6774,585988,55657641.24,18658117800.0,8122911334.2
328,2018-07-09,sz300616,…–∆∑’¨≈‰,96.9,97.48,94.01,94.78,93.9,3.0,3.1949,0.8738,755909,72699293.95,19254223800.0,8382429268.2
329,2018-07-10,sz300616,…–∆∑’¨≈‰,101.88,102.85,96.3,97.04,96.9,4.98,5.1393,0.7815,676080,67842450.6,20243759760.0,8813229038.64
330,2018-07-11,sz300616,…–∆∑’¨≈‰,96.95,100.0,95.5,99.99,101.88,-4.93,-4.839,0.6724,581624,56934078.45,19264158900.0,8386754567.1
331,2018-07-12,sz300616,…–∆∑’¨≈‰,102.33,104.0,96.98,97.76,96.95,5.38,5.5493,0.6294,544475,55324402.01,20333175660.0,8852156728.74
332,2018-07-13,sz300616,…–∆∑’¨≈‰,104.3,104.8,100.77,101.98,102.33,1.97,1.9251,0.6286,543791,55984940.64,20724618600.0,9022573505.4
333,2018-07-16,sz300616,…–∆∑’¨≈‰,104.6,107.9,103.4,105.0,104.3,0.3,0.2876,0.7838,678052,71317483.68,20784229200.0,9048525298.8
334,2018-07-17,sz300616,…–∆∑’¨≈‰,103.96,104.95,102.8,104.95,104.6,-0.64,-0.6119,0.3641,315000,32657224.59,20657059920.0,8993161472.88
335,2018-07-18,sz300616,…–∆∑’¨≈‰,103.76,106.59,103.45,105.5,103.96,-0.2,-0.1924,0.3432,296922,31058874.05,20617319520.0,8975860277.28
336,2018-07-19,sz300616,…–∆∑’¨≈‰,101.48,104.76,101.22,104.76,103.76,-2.28,-2.1974,0.5598,484246,49506221.04,20164278960.0,8778626647.44
337,2018-07-20,sz300616,…–∆∑’¨≈‰,104.47,105.34,101.61,101.61,101.48,2.99,2.9464,0.4466,386339,40156380.69,20758397940.0,9037279521.66
338,2018-07-23,sz300616,…–∆∑’¨≈‰,105.02,106.4,103.5,104.47,104.47,0.55,0.5265,0.4434,383554,40217566.02,20867684040.0,9084857809.56
339,2018-07-24,sz300616,…–∆∑’¨≈‰,107.3,108.87,104.12,104.99,105.02,2.28,2.171,0.528,456710,48924091.6,21320724600.0,9282091439.4
340,2018-07-25,sz300616,…–∆∑’¨≈‰,106.72,109.2,104.99,107.6,107.3,-0.58,-0.5405,0.4549,393532,42312536.02,21205477440.0,9231917972.16
341,2018-07-26,sz300616,…–∆∑’¨≈‰,104.92,107.77,104.77,106.72,106.72,-1.8,-1.6867,0.4497,388977,41102558.98,20847813840.0,9076207211.76
342,2018-07-27,sz300616,…–∆∑’¨≈‰,104.72,106.49,104.31,105.49,104.92,-0.2,-0.1906,0.4091,353906,37136311.59,20808073440.0,9058906016.16
343,2018-07-30,sz300616,…–∆∑’¨≈‰,104.38,105.48,104.06,104.6,104.72,-0.34,-0.3247,0.5664,490009,51290507.87,20740514760.0,9029493983.64
344,2018-07-31,sz300616,…–∆∑’¨≈‰,103.59,105.48,103.2,104.59,104.38,-0.79,-0.7568,0.6315,546282,56863462.4,20583540180.0,8961154261.02
345,2018-08-01,sz300616,…–∆∑’¨≈‰,101.65,105.48,101.1,104.49,103.59,-1.94,-1.8728,0.4651,402380,41670544.8,20198058300.0,8793332663.7
346,2018-08-02,sz300616,…–∆∑’¨≈‰,91.49,101.99,91.49,101.99,101.65,-10.16,-9.9951,0.5093,440540,41687593.4,18179245980.0,7914431927.22
347,2018-08-03,sz300616,…–∆∑’¨≈‰,91.0,92.47,86.1,86.4,91.49,-0.49,-0.5356,1.0462,905015,80857657.02,18081882000.0,7872043998.0
348,2018-08-06,sz300616,…–∆∑’¨≈‰,86.48,89.8,85.11,89.8,91.0,-4.52,-4.967,0.7771,672249,58313257.34,17183748960.0,7481036977.44
349,2018-08-07,sz300616,…–∆∑’¨≈‰,86.04,87.3,81.03,85.66,86.48,-0.44,-0.5088,0.8887,768776,64341358.15,17096320080.0,7442974347.12
350,2018-08-08,sz300616,…–∆∑’¨≈‰,85.8,88.66,83.0,84.5,86.04,-0.24,-0.2789,0.7846,678726,58438013.73,17048631600.0,7422212912.4
351,2018-08-09,sz300616,…–∆∑’¨≈‰,89.0,89.54,82.0,85.6,85.8,3.2,3.7296,0.4754,411219,36128235.63,17684478000.0,7699032042.0
352,2018-08-10,sz300616,…–∆∑’¨≈‰,89.9,93.45,88.61,89.3,89.0,0.9,1.0112,0.855,739589,66990206.56,17863309800.0,7776887422.2
353,2018-08-13,sz300616,…–∆∑’¨≈‰,89.84,91.34,88.42,88.95,89.9,-0.06,-0.0667,0.6792,587583,52833616.72,17851387680.0,7771697063.52
354,2018-08-14,sz300616,…–∆∑’¨≈‰,89.79,90.6,89.0,89.39,89.84,-0.05,-0.0557,0.5443,470851,42293367.86,17841452580.0,7767371764.62
355,2018-08-15,sz300616,…–∆∑’¨≈‰,87.9,90.3,86.0,88.99,89.79,-1.89,-2.1049,0.6748,583785,51509030.49,17465905800.0,7603875466.2
356,2018-08-16,sz300616,…–∆∑’¨≈‰,89.3,90.3,85.66,87.01,87.9,1.4,1.5927,0.4515,390606,34782056.17,17744088600.0,7724983835.4
357,2018-08-17,sz300616,…–∆∑’¨≈‰,87.0,89.86,86.5,89.77,89.3,-2.3,-2.5756,0.6407,554225,48488612.45,17287074000.0,7526020086.0
358,2018-08-20,sz300616,…–∆∑’¨≈‰,86.05,87.01,84.39,87.0,87.0,-0.95,-1.092,0.6162,533082,45761762.82,17098307100.0,7443839406.9
359,2018-08-21,sz300616,…–∆∑’¨≈‰,88.8,90.27,85.76,85.99,86.05,2.75,3.1958,0.3836,331846,29319062.16,17644737600.0,7681730846.4
360,2018-08-22,sz300616,…–∆∑’¨≈‰,88.26,90.29,86.5,89.54,88.8,-0.54,-0.6081,0.2974,257286,22681010.61,17537438520.0,7635017618.28
361,2018-08-23,sz300616,…–∆∑’¨≈‰,88.0,88.06,85.0,87.98,88.26,-0.26,-0.2946,0.3766,325759,28213041.35,17485776000.0,7612526064.0
362,2018-08-24,sz300616,…–∆∑’¨≈‰,87.88,88.0,86.5,86.79,88.0,-0.12,-0.1364,0.1786,154534,13491877.95,17461931760.0,7602145346.64
363,2018-08-27,sz300616,…–∆∑’¨≈‰,88.08,88.8,86.31,87.88,87.88,0.2,0.2276,0.2867,248006,21807036.64,17501672160.0,7619446542.24
364,2018-08-28,sz300616,…–∆∑’¨≈‰,87.56,88.88,87.24,88.16,88.08,-0.52,-0.5904,0.2325,201120,17693672.6,17398347120.0,7574463433.68
365,2018-08-29,sz300616,…–∆∑’¨≈‰,86.39,88.45,86.04,87.11,87.56,-1.17,-1.3362,0.2085,180380,15728232.2,17165865780.0,7473251439.42
366,2018-08-30,sz300616,…–∆∑’¨≈‰,85.45,87.49,85.27,86.06,86.39,-0.94,-1.0881,0.2198,190165,16367739.5,16979085900.0,7391935820.1
367,2018-08-31,sz300616,…–∆∑’¨≈‰,82.28,85.4,82.17,85.03,85.45,-3.17,-3.7098,0.3564,308307,25540535.96,16349200560.0,7117711869.84
368,2018-09-03,sz300616,…–∆∑’¨≈‰,83.1,85.79,81.1,81.98,82.28,0.82,0.9966,0.3409,294916,24415473.35,16512136200.0,7188646771.8
369,2018-09-04,sz300616,…–∆∑’¨≈‰,83.42,84.7,81.18,83.4,83.1,0.32,0.3851,0.294,254363,21062043.08,16575720840.0,7216328684.76
370,2018-09-05,sz300616,…–∆∑’¨≈‰,80.58,83.06,80.13,83.05,83.42,-2.84,-3.4045,0.2674,231274,18822781.32,16011407160.0,6970651707.24
371,2018-09-06,sz300616,…–∆∑’¨≈‰,77.84,80.5,74.52,80.5,80.58,-2.74,-3.4003,0.4057,350947,27633961.83,15466963680.0,6733625327.52
372,2018-09-07,sz300616,…–∆∑’¨≈‰,80.45,82.85,77.65,77.65,77.84,2.61,3.353,0.585,506059,40872999.96,15985575900.0,6959405930.1
373,2018-09-10,sz300616,…–∆∑’¨≈‰,79.0,81.0,78.0,81.0,80.45,-1.45,-1.8024,0.5484,474376,37549512.39,15697458000.0,6833972262.0
374,2018-09-11,sz300616,…–∆∑’¨≈‰,77.34,79.49,75.99,79.49,79.0,-1.66,-2.1013,0.3211,277748,21571359.34,15367612680.0,6690372338.52
375,2018-09-12,sz300616,…–∆∑’¨≈‰,77.95,78.88,76.56,77.37,77.34,0.61,0.7887,0.2422,209531,16351580.31,15488820900.0,6743140985.1
376,2018-09-13,sz300616,…–∆∑’¨≈‰,79.7,79.85,77.03,78.1,77.95,1.75,2.245,0.287,248242,19606130.78,15836549400.0,6894526446.6
377,2018-09-14,sz300616,…–∆∑’¨≈‰,77.85,79.96,76.04,79.68,79.7,-1.85,-2.3212,0.2149,185940,14581340.56,15468950700.0,6734490387.3
378,2018-09-17,sz300616,…–∆∑’¨≈‰,74.88,78.0,74.0,76.95,77.85,-2.97,-3.815,0.3461,299426,22943185.2,14878805760.0,6477567632.64
379,2018-09-18,sz300616,…–∆∑’¨≈‰,78.37,78.5,75.28,75.54,74.88,3.49,4.6608,0.5174,447540,34481423.0,15572275740.0,6779473495.86
380,2018-09-19,sz300616,…–∆∑’¨≈‰,85.02,86.21,77.11,78.93,78.37,6.65,8.4854,0.9242,811349,67906370.97,16893644040.0,7463868221.16
381,2018-09-20,sz300616,…–∆∑’¨≈‰,82.47,85.81,82.18,85.81,85.02,-2.55,-2.9993,0.6936,608940,50664157.4,16386953940.0,7240004848.26
382,2018-09-21,sz300616,…–∆∑’¨≈‰,84.7,84.7,82.1,83.49,82.47,2.23,2.704,0.7019,616165,51340158.35,16830059400.0,7435775562.6
383,2018-09-25,sz300616,…–∆∑’¨≈‰,83.23,83.89,81.17,83.89,84.7,-1.47,-1.7355,0.4949,434486,35798702.65,16537967460.0,7306724912.34
384,2018-09-26,sz300616,…–∆∑’¨≈‰,83.93,84.5,82.07,82.61,83.23,0.7,0.841,0.3894,341880,28591340.48,16677058860.0,7368177602.94
385,2018-09-27,sz300616,…–∆∑’¨≈‰,86.77,88.01,83.03,83.03,83.93,2.84,3.3838,0.6616,580839,50046763.0,17241372540.0,7617499947.66
386,2018-09-28,sz300616,…–∆∑’¨≈‰,89.41,90.05,86.58,87.46,86.77,2.64,3.0425,0.7897,693312,61171581.49,17765945820.0,7849264380.78
387,2018-10-08,sz300616,…–∆∑’¨≈‰,83.5,89.97,83.5,88.3,89.41,-5.91,-6.61,0.7725,678145,59187852.97,16591617000.0,7330428093.0
388,2018-10-09,sz300616,…–∆∑’¨≈‰,87.71,89.75,85.17,85.17,83.5,4.21,5.0419,0.8569,752247,66426935.86,17428152420.0,7700022132.18
389,2018-10-10,sz300616,…–∆∑’¨≈‰,86.14,91.0,85.98,87.13,87.71,-1.57,-1.79,0.6657,584428,51044941.11,17116190280.0,7562192526.12
390,2018-10-11,sz300616,…–∆∑’¨≈‰,79.28,84.99,78.99,84.79,86.14,-6.86,-7.9638,0.8871,778799,63890843.21,15753094560.0,6959956158.24
391,2018-10-12,sz300616,…–∆∑’¨≈‰,80.2,82.5,78.0,79.44,79.28,0.92,1.1604,0.8695,763357,61489383.84,15935900400.0,7040722551.6
392,2018-10-15,sz300616,…–∆∑’¨≈‰,72.18,79.0,72.18,78.16,80.2,-8.02,-10.0,1.0024,880034,65504458.58,14340621348.0,6336650296.44
393,2018-10-16,sz300616,…–∆∑’¨≈‰,67.7,71.54,66.4,70.13,72.18,-4.48,-6.2067,1.0795,947650,63990897.31,13450541220.0,5943353076.6
394,2018-10-17,sz300616,…–∆∑’¨≈‰,67.75,68.99,64.5,68.99,67.7,0.05,0.0739,0.7829,687286,45941274.35,13460475150.0,5947742554.5
395,2018-10-18,sz300616,…–∆∑’¨≈‰,65.0,67.1,64.26,66.79,67.75,-2.75,-4.059,0.5356,470243,30710335.24,12914109000.0,5706321270.0
396,2018-10-19,sz300616,…–∆∑’¨≈‰,65.3,66.5,62.66,62.66,65.0,0.3,0.4615,0.6674,585924,37981499.83,12973712580.0,5732658137.4
397,2018-10-22,sz300616,…–∆∑’¨≈‰,69.91,71.28,65.66,66.9,65.3,4.61,7.0597,0.972,853343,59251336.29,13889620926.0,6137367999.78
398,2018-10-23,sz300616,…–∆∑’¨≈‰,67.73,70.33,66.57,70.0,69.91,-2.18,-3.1183,0.4824,423457,28881524.72,13456501578.0,5945986763.34
399,2018-10-24,sz300616,…–∆∑’¨≈‰,69.41,70.2,66.0,66.0,67.73,1.68,2.4804,0.646,567145,39100167.47,13790281626.0,6093473220.78
400,2018-10-25,sz300616,…–∆∑’¨≈‰,66.28,69.05,65.0,65.0,69.41,-3.13,-4.5094,0.4629,406407,27066255.24,13168417608.0,5818691904.24
401,2018-10-26,sz300616,…–∆∑’¨≈‰,69.16,69.3,66.6,66.6,66.28,2.88,4.3452,0.575,504780,34387939.6,13740611976.0,6071525831.28
402,2018-10-29,sz300616,…–∆∑’¨≈‰,65.82,68.61,65.2,68.01,69.16,-3.34,-4.8294,0.3807,334202,22251072.28,13077025452.0,5778308707.56
403,2018-10-30,sz300616,…–∆∑’¨≈‰,66.5,68.48,64.44,64.9,65.82,0.68,1.0331,0.3551,311762,20710820.24,13212126900.0,5838005607.0
404,2018-10-31,sz300616,…–∆∑’¨≈‰,67.2,68.3,66.05,67.0,66.5,0.7,1.0526,0.4756,417569,28133626.61,13351201920.0,5899458297.6
405,2018-11-01,sz300616,…–∆∑’¨≈‰,67.93,69.1,67.31,67.88,67.2,0.73,1.0863,0.5162,453202,30910486.68,13496237298.0,5963544674.94
406,2018-11-02,sz300616,…–∆∑’¨≈‰,73.95,73.95,68.97,70.0,67.93,6.02,8.8621,1.0762,944752,67383013.46,14692282470.0,6492037814.1
407,2018-11-05,sz300616,…–∆∑’¨≈‰,72.85,73.07,70.27,73.0,73.95,-1.1,-1.4875,0.6889,604753,43482099.85,14473736010.0,6395469300.3
408,2018-11-06,sz300616,…–∆∑’¨≈‰,72.12,72.8,69.88,72.66,72.85,-0.73,-1.0021,0.4095,359500,25496129.52,14328700632.0,6331382922.96
409,2018-11-07,sz300616,…–∆∑’¨≈‰,71.16,72.27,70.52,71.8,72.12,-0.96,-1.3311,0.3371,295964,21121789.54,14137969176.0,6247104947.28
410,2018-11-08,sz300616,…–∆∑’¨≈‰,71.16,72.47,70.61,71.15,71.16,0.0,0.0,0.3699,324758,23222683.82,14137969176.0,6247104947.28
411,2018-11-09,sz300616,…–∆∑’¨≈‰,69.99,73.73,69.58,73.73,71.16,-1.17,-1.6442,0.2726,239340,16865088.4,13905515214.0,6144391164.42
412,2018-11-12,sz300616,…–∆∑’¨≈‰,71.18,71.5,69.0,69.98,69.99,1.19,1.7002,0.4446,390343,27364330.94,14141942748.0,6248860738.44
413,2018-11-13,sz300616,…–∆∑’¨≈‰,71.15,71.8,69.06,70.66,71.18,-0.03,-0.0421,0.6049,531025,37274285.65,14135982390.0,6246227051.7
414,2018-11-14,sz300616,…–∆∑’¨≈‰,70.49,71.5,69.81,71.5,71.15,-0.66,-0.9276,0.4733,415526,29411487.9,14004854514.0,6188285943.42
415,2018-11-15,sz300616,…–∆∑’¨≈‰,73.15,73.74,70.32,70.56,70.49,2.66,3.7736,0.9076,796741,57481574.09,14533339590.0,6421806167.7
416,2018-11-16,sz300616,…–∆∑’¨≈‰,73.2,75.47,73.0,73.16,73.15,0.05,0.0684,1.6373,1437375,106095381.03,14543273520.0,6426195645.6
417,2018-11-19,sz300616,…–∆∑’¨≈‰,71.69,73.17,70.7,73.17,73.2,-1.51,-2.0628,0.6337,556327,39837956.52,14243268834.0,6293633413.02
418,2018-11-20,sz300616,…–∆∑’¨≈‰,70.67,71.35,68.0,71.22,71.69,-1.02,-1.4228,0.8359,733792,51697689.37,14040616662.0,6204088063.86
419,2018-11-21,sz300616,…–∆∑’¨≈‰,69.87,71.24,68.3,70.24,70.67,-0.8,-1.132,0.648,568920,39456880.08,13881673782.0,6133856417.46
420,2018-11-22,sz300616,…–∆∑’¨≈‰,69.15,70.5,68.82,69.76,69.87,-0.72,-1.0305,0.3929,344969,23966125.64,13738625190.0,6070647935.7
421,2018-11-23,sz300616,…–∆∑’¨≈‰,67.5,69.3,66.27,69.3,69.15,-1.65,-2.3861,0.5089,446799,30327944.62,13410805500.0,5925795165.0
422,2018-11-26,sz300616,…–∆∑’¨≈‰,66.55,67.95,65.28,67.5,67.5,-0.95,-1.4074,0.2953,259226,17276350.18,13222060830.0,5842395084.9
423,2018-11-27,sz300616,…–∆∑’¨≈‰,66.2,67.24,66.01,66.94,66.55,-0.35,-0.5259,0.1948,170990,11376499.8,13152523320.0,5811668739.6
424,2018-11-28,sz300616,…–∆∑’¨≈‰,66.59,66.9,65.6,66.73,66.2,0.39,0.5891,0.32,280906,18661140.74,13230007974.0,5845906667.22
425,2018-11-29,sz300616,…–∆∑’¨≈‰,62.18,67.4,62.0,66.61,66.59,-4.41,-6.6226,0.7785,683450,44268868.3,12353835348.0,5458754716.44
426,2018-11-30,sz300616,…–∆∑’¨≈‰,64.68,64.8,62.31,62.31,62.18,2.5,4.0206,1.0466,918815,58621927.96,12850531848.0,5678228611.44
427,2018-12-03,sz300616,…–∆∑’¨≈‰,66.66,67.66,65.52,65.9,64.68,1.98,3.0612,1.4353,1260030,83784183.3,13243915476.0,5852051936.28
428,2018-12-04,sz300616,…–∆∑’¨≈‰,66.7,67.1,65.9,66.66,66.66,0.04,0.06,0.4296,377157,25045998.16,13251862620.0,5855563518.6
429,2018-12-05,sz300616,…–∆∑’¨≈‰,65.63,66.5,65.08,66.0,66.7,-1.07,-1.6042,0.5628,494111,32481164.25,13039276518.0,5761628691.54
430,2018-12-06,sz300616,…–∆∑’¨≈‰,62.86,65.45,62.08,65.0,65.63,-2.77,-4.2206,0.6662,584873,37041151.45,12488936796.0,5518451615.88
431,2018-12-07,sz300616,…–∆∑’¨≈‰,62.52,63.47,62.15,62.85,62.86,-0.34,-0.5409,0.4448,390499,24446904.44,12421386072.0,5488603166.16
432,2018-12-10,sz300616,…–∆∑’¨≈‰,60.3,62.52,60.05,62.52,62.52,-2.22,-3.5509,0.6114,536781,32509908.52,11980319580.0,5293710347.4
433,2018-12-11,sz300616,…–∆∑’¨≈‰,60.3,61.47,59.24,60.98,60.3,0.0,0.0,0.578,507404,30596965.23,11980319580.0,5293710347.4
434,2018-12-12,sz300616,…–∆∑’¨≈‰,62.18,63.74,60.9,61.0,60.3,1.88,3.1177,1.0384,911638,56881885.83,12353835348.0,5458754716.44
435,2018-12-13,sz300616,…–∆∑’¨≈‰,64.8,66.0,61.83,62.18,62.18,2.62,4.2136,1.2216,1072438,69041075.81,12874373280.0,5688763358.4
436,2018-12-14,sz300616,…–∆∑’¨≈‰,63.31,65.17,63.1,64.0,64.8,-1.49,-2.2994,0.521,457425,29254799.62,12578342166.0,5557956916.98
437,2018-12-17,sz300616,…–∆∑’¨≈‰,63.02,63.46,61.5,62.93,63.31,-0.29,-0.4581,0.4313,378656,23710149.28,12520725372.0,5532497945.16
438,2018-12-18,sz300616,…–∆∑’¨≈‰,62.33,63.47,61.86,62.16,63.02,-0.69,-1.0949,0.3582,314500,19689697.2,12383637138.0,5471923150.14
439,2018-12-19,sz300616,…–∆∑’¨≈‰,61.66,62.98,60.4,62.98,62.33,-0.67,-1.0749,0.382,335390,20771208.4,12250522476.0,5413104146.28
440,2018-12-20,sz300616,…–∆∑’¨≈‰,61.29,62.24,60.6,61.65,61.66,-0.37,-0.6001,0.3796,333267,20446863.41,12177011394.0,5380622009.82
441,2018-12-21,sz300616,…–∆∑’¨≈‰,62.25,62.88,60.51,60.51,61.29,0.96,1.5663,0.4865,427060,26492095.75,12367742850.0,5464899985.5
442,2018-12-24,sz300616,…–∆∑’¨≈‰,62.92,63.52,61.41,62.22,62.25,0.67,1.0763,0.4033,354055,22198630.2,12500857512.0,5523718989.36
443,2018-12-25,sz300616,…–∆∑’¨≈‰,61.71,62.49,60.68,62.49,62.92,-1.21,-1.9231,0.4328,379960,23300546.86,12260456406.0,5417493624.18
444,2018-12-26,sz300616,…–∆∑’¨≈‰,61.98,62.44,61.33,62.44,61.71,0.27,0.4375,0.3229,283482,17525785.16,12314099628.0,5441196804.84
445,2018-12-27,sz300616,…–∆∑’¨≈‰,62.0,62.97,61.04,62.76,61.98,0.02,0.0323,0.4744,416489,25872284.0,12318073200.0,5442952596.0
446,2018-12-28,sz300616,…–∆∑’¨≈‰,60.77,62.35,60.45,61.2,62.0,-1.23,-1.9839,0.6334,556026,34078816.98,12073698522.0,5334971439.66
447,2019-01-02,sz300616,…–∆∑’¨≈‰,58.0,60.9,56.85,60.7,60.77,-2.77,-4.5582,1.0967,962821,55956192.03,11523358800.0,5091794364.0
448,2019-01-03,sz300616,…–∆∑’¨≈‰,56.31,57.87,55.7,57.13,58.0,-1.69,-2.9138,0.5762,505840,28730336.2,11187591966.0,4943430010.98
449,2019-01-04,sz300616,…–∆∑’¨≈‰,58.19,58.63,54.9,55.46,56.31,1.88,3.3387,0.6547,574761,32808703.32,11561107734.0,5108474380.02
450,2019-01-07,sz300616,…–∆∑’¨≈‰,58.69,59.5,57.23,58.19,58.19,0.5,0.8593,0.4632,406637,23662228.4,11660447034.0,5152369159.02
451,2019-01-08,sz300616,…–∆∑’¨≈‰,58.72,58.93,58.1,58.1,58.69,0.03,0.0511,0.1979,173734,10178302.62,11666407392.0,5155002845.76
452,2019-01-09,sz300616,…–∆∑’¨≈‰,58.86,60.5,58.04,59.38,58.72,0.14,0.2384,0.4633,406720,24226376.8,11694222396.0,5167293383.88
453,2019-01-10,sz300616,…–∆∑’¨≈‰,59.3,59.5,58.11,58.11,58.86,0.44,0.7475,0.2906,255160,15036421.2,11781640980.0,5205920789.4
454,2019-01-11,sz300616,…–∆∑’¨≈‰,60.23,60.49,56.71,59.3,59.3,0.93,1.5683,0.2984,261951,15592341.88,11966412078.0,5287565078.34
455,2019-01-14,sz300616,…–∆∑’¨≈‰,58.93,60.8,58.9,60.8,60.23,-1.3,-2.1584,0.3005,263798,15662850.41,11708129898.0,5173438652.94
456,2019-01-15,sz300616,…–∆∑’¨≈‰,58.99,59.27,58.0,58.93,58.93,0.06,0.1018,0.3454,303266,17811724.11,11720050614.0,5178706026.42
457,2019-01-16,sz300616,…–∆∑’¨≈‰,62.01,62.2,58.84,59.18,58.99,3.02,5.1195,0.5449,478338,28943170.54,12320059986.0,5443830491.58
458,2019-01-17,sz300616,…–∆∑’¨≈‰,60.35,61.68,60.2,61.68,62.01,-1.66,-2.677,0.468,410879,24991368.4,11990253510.0,5298099825.3
459,2019-01-18,sz300616,…–∆∑’¨≈‰,63.19,64.21,60.22,60.22,60.35,2.84,4.7059,0.8617,756441,47467275.07,12554500734.0,5547422170.02
460,2019-01-21,sz300616,…–∆∑’¨≈‰,64.69,66.5,62.56,63.37,63.19,1.5,2.3738,0.6711,589121,38077541.73,12852518634.0,5679106507.02
461,2019-01-22,sz300616,…–∆∑’¨≈‰,64.02,64.9,63.0,64.69,64.69,-0.67,-1.0357,0.4098,359757,22982633.44,12719403972.0,5620287503.16
462,2019-01-23,sz300616,…–∆∑’¨≈‰,64.11,65.0,62.99,63.31,64.02,0.09,0.1406,0.2835,248890,15952441.7,12737285046.0,5628188563.38
463,2019-01-24,sz300616,…–∆∑’¨≈‰,64.99,66.43,63.42,63.81,64.11,0.88,1.3726,0.6541,574244,37617228.54,12912122214.0,5705443374.42
464,2019-01-25,sz300616,…–∆∑’¨≈‰,67.14,68.66,63.68,65.4,64.99,2.15,3.3082,0.7003,614812,41278254.06,13339281204.0,5894190924.12
465,2019-01-28,sz300616,…–∆∑’¨≈‰,67.08,68.58,66.44,67.14,67.14,-0.06,-0.0894,0.5901,518057,34879726.4,13327360488.0,5888923550.64
466,2019-01-29,sz300616,…–∆∑’¨≈‰,66.27,67.47,65.02,66.9,67.08,-0.81,-1.2075,0.3724,326963,21711701.09,13166430822.0,5817814008.66
467,2019-01-30,sz300616,…–∆∑’¨≈‰,64.08,66.77,63.84,65.89,66.27,-2.19,-3.3047,0.5928,520411,33855059.35,12731324688.0,5625554876.64
468,2019-01-31,sz300616,…–∆∑’¨≈‰,68.6,70.49,64.18,64.18,64.08,4.52,7.0537,1.5273,1340767,92906159.7,13629351960.0,6022363678.8
469,2019-02-01,sz300616,…–∆∑’¨≈‰,70.34,70.6,66.3,68.28,68.6,1.74,2.5364,1.1675,1024931,70192432.77,13975052724.0,6175117509.72
470,2019-02-11,sz300616,…–∆∑’¨≈‰,70.78,71.58,68.59,70.3,70.34,0.44,0.6255,0.6914,606947,42554992.15,14062471308.0,6213744915.24
471,2019-02-12,sz300616,…–∆∑’¨≈‰,69.7,70.67,69.0,70.5,70.78,-1.08,-1.5259,0.4961,435505,30297103.65,13847898420.0,6118932192.6
472,2019-02-13,sz300616,…–∆∑’¨≈‰,74.27,74.49,68.31,69.63,69.7,4.57,6.5567,0.9392,824547,58132964.95,14755859622.0,6520130472.66
473,2019-02-14,sz300616,…–∆∑’¨≈‰,72.69,73.5,71.79,73.0,74.27,-1.58,-2.1274,0.6291,552292,40067357.4,14441947434.0,6381422971.02
474,2019-02-15,sz300616,…–∆∑’¨≈‰,73.81,74.68,72.01,72.41,72.69,1.12,1.5408,0.7647,671348,49543230.0,14664467466.0,6479747275.98
475,2019-02-18,sz300616,…–∆∑’¨≈‰,77.33,79.46,73.15,74.88,73.81,3.52,4.769,0.6774,594691,45058814.93,15363816138.0,6788766520.14
476,2019-02-19,sz300616,…–∆∑’¨≈‰,75.8,78.35,75.21,77.39,77.33,-1.53,-1.9785,0.5391,473237,36179429.66,15059837880.0,6654448496.4
477,2019-02-20,sz300616,…–∆∑’¨≈‰,78.81,79.88,75.0,76.04,75.8,3.01,3.971,0.6785,595665,46632751.84,15657860466.0,6918695065.98
478,2019-02-21,sz300616,…–∆∑’¨≈‰,77.3,79.46,76.3,78.44,78.81,-1.51,-1.916,0.576,505650,39559145.78,15357855780.0,6786132833.4
